video_id,interval,event_attributes,event
3c993bd2_1,"[2940.64, 2943.14]",pass,play
3c993bd2_1,"[2945.22, 2947.72]",pass,play
3c993bd2_1,"[2949.36, 2951.86]",pass,play
3c993bd2_1,"[2953.43, 2958.06]",pass,play
3c993bd2_1,"[2958.94, 2961.44]",pass,play
3c993bd2_1,"[2963.86, 2966.36]",pass,play
3c993bd2_1,"[2969.81, 2972.31]",pass,play
3c993bd2_1,"[2972.38, 2974.88]",pass,play
3c993bd2_1,"[2976.74, 2981.6]",pass,play
3c993bd2_1,"[2985.41, 2987.91]",pass,play
3c993bd2_1,"[2992.9, 2995.4]",pass,play
3c993bd2_1,"[2996.04, 3000.7]",pass,play
3c993bd2_1,"[3001.1, 3003.6]",pass,play
3c993bd2_1,"[3004.47, 3006.97]",pass,play
3c993bd2_1,"[3024.16, 3026.66]",cross,throwin
3c993bd2_1,"[3109.01, 3113.93]",pass,play
3c993bd2_1,"[3113.97, 3116.47]",fouled,challenge
3c993bd2_1,"[3124.04, 3126.54]",pass,play
3c993bd2_1,"[3127.31, 3131.98]",pass,play
3c993bd2_1,"[3132.65, 3135.15]",pass,play
3c993bd2_1,"[3140.97, 3143.47]",ball_action_forced,challenge
3c993bd2_1,"[3144.0, 3146.5]",ball_action_forced,challenge
3c993bd2_1,"[3153.09, 3155.59]",ball_action_forced,challenge
3c993bd2_1,"[3199.97, 3202.47]",ball_action_forced,challenge
3c993bd2_1,"[3216.96, 3219.46]",pass,play
3c993bd2_1,"[3220.68, 3223.18]",ball_action_forced,challenge
3c993bd2_1,"[3235.77, 3238.27]",pass,throwin
3c993bd2_1,"[3239.57, 3244.27]",pass,play
3c993bd2_1,"[3254.19, 3256.69]",opponent_rounded,challenge
3c993bd2_1,"[3262.38, 3264.88]",ball_action_forced,challenge
3c993bd2_1,"[3266.09, 3268.59]",pass,play
3c993bd2_1,"[3283.57, 3286.07]",pass,throwin
3c993bd2_1,"[3287.15, 3289.65]",pass,play
3c993bd2_1,"[3291.27, 3293.77]",pass,play
3c993bd2_1,"[3302.54, 3305.04]",pass,play
3c993bd2_1,"[3311.79, 3314.09]",pass,throwin
3c993bd2_1,"[3314.09, 3316.58]",pass,play
3c993bd2_1,"[3318.43, 3322.03]",cross,play
3c993bd2_1,"[3322.03, 3324.43]",ball_action_forced,challenge
3c993bd2_1,"[3376.6, 3379.1]",ball_action_forced,challenge
3c993bd2_1,"[3384.89, 3387.39]",pass,play
3c993bd2_1,"[3397.96, 3400.46]",pass,play
3c993bd2_1,"[3400.58, 3403.08]",pass,play
3c993bd2_1,"[3404.06, 3406.56]",pass,play
3c993bd2_1,"[3407.52, 3409.27]",ball_action_forced,challenge
3c993bd2_1,"[3409.27, 3412.21]",pass,play
3c993bd2_1,"[3412.34, 3414.84]",pass,play
3c993bd2_1,"[3437.57, 3440.07]",pass,throwin
3c993bd2_1,"[3440.22, 3442.72]",pass,play
3c993bd2_1,"[3443.8, 3446.3]",opponent_dispossessed,challenge
3c993bd2_1,"[3447.34, 3449.84]",pass,play
3c993bd2_1,"[3453.75, 3456.25]",pass,play
3c993bd2_1,"[3457.23, 3459.73]",pass,play
3c993bd2_1,"[3463.37, 3465.87]",pass,play
3c993bd2_1,"[3469.9, 3472.4]",pass,play
407c5a9e_1,"[458.08, 460.58]",pass,play
407c5a9e_1,"[463.85, 465.71]",pass,play
407c5a9e_1,"[465.71, 468.75]",ball_action_forced,challenge
407c5a9e_1,"[470.59, 473.09]",pass,play
407c5a9e_1,"[474.78, 477.28]",ball_action_forced,challenge
407c5a9e_1,"[483.22, 484.97]",pass,throwin
407c5a9e_1,"[484.97, 487.01]",pass,play
407c5a9e_1,"[487.01, 489.25]",ball_action_forced,challenge
407c5a9e_1,"[490.12, 494.01]",cross,play
407c5a9e_1,"[519.87, 522.37]",cross,play
407c5a9e_1,"[524.72, 527.22]",pass,play
407c5a9e_1,"[539.06, 541.56]",pass,throwin
407c5a9e_1,"[542.69, 545.19]",pass,play
407c5a9e_1,"[545.74, 548.24]",pass,play
407c5a9e_1,"[550.24, 552.65]",opponent_rounded,challenge
407c5a9e_1,"[552.65, 555.22]",pass,play
407c5a9e_1,"[610.07, 614.45]",pass,play
407c5a9e_1,"[614.66, 619.44]",pass,play
407c5a9e_1,"[620.15, 622.65]",pass,play
407c5a9e_1,"[643.08, 647.54]",cross,play
407c5a9e_1,"[650.66, 652.85]",ball_action_forced,challenge
407c5a9e_1,"[652.85, 655.64]",pass,play
407c5a9e_1,"[672.46, 674.96]",pass,play
407c5a9e_1,"[676.3, 680.59]",ball_action_forced,challenge
407c5a9e_1,"[682.22, 687.02]",pass,play
407c5a9e_1,"[691.13, 693.19]",pass,play
407c5a9e_1,"[693.19, 695.25]",ball_action_forced,challenge
407c5a9e_1,"[702.0, 706.74]",pass,play
407c5a9e_1,"[708.81, 711.31]",pass,play
407c5a9e_1,"[711.35, 713.85]",pass,play
407c5a9e_1,"[715.1, 717.6]",pass,play
407c5a9e_1,"[719.88, 722.38]",ball_action_forced,challenge
407c5a9e_1,"[727.05, 736.75]",pass,play
407c5a9e_1,"[738.09, 740.59]",pass,play
407c5a9e_1,"[740.66, 743.16]",cross,play
407c5a9e_1,"[773.78, 775.69]",cross,play
407c5a9e_1,"[775.69, 777.58]",ball_action_forced,challenge
407c5a9e_1,"[778.6, 781.1]",pass,play
407c5a9e_1,"[789.15, 791.65]",opponent_dispossessed,challenge
407c5a9e_1,"[812.82, 814.93]",pass,throwin
407c5a9e_1,"[814.93, 817.06]",pass,play
407c5a9e_1,"[817.7, 820.2]",pass,play
407c5a9e_1,"[820.61, 823.11]",ball_action_forced,challenge
407c5a9e_1,"[823.11, 827.69]",pass,play
407c5a9e_1,"[827.72, 834.31]",pass,play
407c5a9e_1,"[837.11, 839.61]",pass,play
407c5a9e_1,"[846.15, 848.65]",ball_action_forced,challenge
407c5a9e_1,"[854.11, 856.61]",pass,throwin
407c5a9e_1,"[857.94, 860.44]",pass,play
407c5a9e_1,"[860.45, 862.95]",pass,play
407c5a9e_1,"[865.69, 868.19]",pass,play
407c5a9e_1,"[869.61, 872.11]",pass,play
407c5a9e_1,"[873.77, 876.27]",pass,play
407c5a9e_1,"[885.44, 887.94]",pass,play
407c5a9e_1,"[889.35, 891.85]",pass,play
407c5a9e_1,"[894.19, 896.69]",pass,play
407c5a9e_1,"[897.32, 899.82]",pass,play
407c5a9e_1,"[906.38, 908.88]",fouled,challenge
407c5a9e_1,"[954.86, 957.36]",pass,play
407c5a9e_1,"[961.2, 963.7]",pass,play
407c5a9e_1,"[967.8, 971.54]",pass,play
407c5a9e_1,"[976.96, 979.46]",pass,play
407c5a9e_1,"[981.35, 983.85]",opponent_rounded,challenge
407c5a9e_1,"[1050.8, 1056.91]",cross,play
407c5a9e_1,"[1058.2, 1060.7]",pass,play
407c5a9e_1,"[1065.81, 1068.31]",pass,play
407c5a9e_1,"[1068.94, 1071.44]",pass,play
407c5a9e_1,"[1076.57, 1079.07]",fouled,challenge
407c5a9e_1,"[1134.95, 1137.45]",ball_action_forced,challenge
407c5a9e_1,"[1175.81, 1178.31]",pass,play
407c5a9e_1,"[1179.15, 1181.65]",cross,play
407c5a9e_1,"[1198.75, 1201.01]",pass,throwin
407c5a9e_1,"[1201.01, 1203.5]",pass,play
407c5a9e_1,"[1229.15, 1231.65]",pass,play
407c5a9e_1,"[1234.88, 1237.37]",pass,play
407c5a9e_1,"[1237.37, 1239.53]",ball_action_forced,challenge
407c5a9e_1,"[1247.24, 1249.74]",opponent_dispossessed,challenge
407c5a9e_1,"[1253.51, 1255.29]",pass,throwin
407c5a9e_1,"[1255.29, 1257.23]",pass,play
407c5a9e_1,"[1258.17, 1260.67]",pass,play
407c5a9e_1,"[1261.09, 1263.59]",pass,play
407c5a9e_1,"[1266.9, 1269.4]",pass,play
407c5a9e_1,"[1272.19, 1276.81]",pass,play
407c5a9e_1,"[1277.76, 1283.67]",pass,play
407c5a9e_1,"[1289.47, 1291.97]",pass,play
407c5a9e_1,"[1293.24, 1295.74]",pass,play
407c5a9e_1,"[1300.15, 1302.65]",pass,play
407c5a9e_1,"[1302.97, 1305.07]",ball_action_forced,challenge
407c5a9e_1,"[1305.07, 1307.69]",pass,play
407c5a9e_1,"[1314.56, 1317.06]",pass,play
407c5a9e_1,"[1320.91, 1323.41]",pass,play
407c5a9e_1,"[1326.46, 1328.96]",pass,play
407c5a9e_1,"[1362.72, 1364.21]",pass,throwin
407c5a9e_1,"[1364.21, 1366.28]",pass,play
407c5a9e_1,"[1367.05, 1369.55]",pass,play
407c5a9e_1,"[1370.9, 1374.58]",pass,play
407c5a9e_1,"[1374.9, 1377.4]",pass,play
407c5a9e_1,"[1378.7, 1381.2]",pass,play
407c5a9e_1,"[1384.01, 1388.88]",pass,play
407c5a9e_1,"[1394.32, 1396.82]",pass,play
407c5a9e_1,"[1397.8, 1403.8]",pass,play
407c5a9e_1,"[1404.16, 1413.33]",pass,play
407c5a9e_1,"[1417.0, 1419.5]",pass,play
407c5a9e_1,"[1421.13, 1422.79]",ball_action_forced,challenge
407c5a9e_1,"[1422.79, 1425.16]",pass,play
407c5a9e_1,"[1431.81, 1434.31]",ball_action_forced,challenge
407c5a9e_1,"[1437.68, 1439.65]",opponent_dispossessed,challenge
407c5a9e_1,"[1439.65, 1442.43]",pass,play
407c5a9e_1,"[1505.13, 1507.63]",pass,play
407c5a9e_1,"[1508.36, 1510.03]",pass,play
407c5a9e_1,"[1510.03, 1511.69]",ball_action_forced,challenge
407c5a9e_1,"[1511.69, 1513.84]",pass,play
407c5a9e_1,"[1545.48, 1547.98]",cross,play
407c5a9e_1,"[1553.14, 1555.64]",cross,play
407c5a9e_1,"[1556.86, 1559.36]",pass,play
407c5a9e_1,"[1566.66, 1569.16]",pass,play
407c5a9e_1,"[1569.64, 1578.48]",pass,play
407c5a9e_1,"[1578.87, 1583.86]",pass,play
407c5a9e_1,"[1596.52, 1599.02]",opponent_dispossessed,challenge
407c5a9e_1,"[1600.33, 1602.83]",pass,play
407c5a9e_1,"[1603.1, 1605.6]",pass,play
407c5a9e_1,"[1607.24, 1609.74]",pass,play
407c5a9e_1,"[1611.65, 1614.15]",pass,play
407c5a9e_1,"[1614.65, 1617.15]",opponent_dispossessed,challenge
407c5a9e_1,"[1618.75, 1621.25]",ball_action_forced,challenge
407c5a9e_1,"[1621.46, 1623.96]",pass,play
407c5a9e_1,"[1624.17, 1632.57]",pass,play
407c5a9e_1,"[1633.17, 1634.99]",pass,play
407c5a9e_1,"[1634.99, 1636.78]",opponent_rounded,challenge
407c5a9e_1,"[1639.49, 1641.99]",pass,play
407c5a9e_1,"[1646.01, 1648.51]",pass,play
407c5a9e_1,"[1650.51, 1653.01]",pass,play
407c5a9e_1,"[1656.68, 1660.59]",pass,play
407c5a9e_1,"[1664.83, 1668.53]",pass,play
407c5a9e_1,"[1671.72, 1674.22]",pass,play
407c5a9e_1,"[1676.09, 1678.59]",ball_action_forced,challenge
407c5a9e_1,"[1683.85, 1686.35]",pass,throwin
407c5a9e_1,"[1686.77, 1697.31]",pass,play
407c5a9e_1,"[1699.42, 1701.92]",pass,play
407c5a9e_1,"[1706.39, 1708.89]",pass,play
407c5a9e_1,"[1710.21, 1712.71]",pass,play
407c5a9e_1,"[1714.75, 1717.25]",pass,play
407c5a9e_1,"[1718.72, 1721.22]",opponent_rounded,challenge
407c5a9e_1,"[1726.45, 1728.95]",pass,play
407c5a9e_1,"[1780.34, 1782.84]",pass,play
407c5a9e_1,"[1785.22, 1787.72]",pass,play
407c5a9e_1,"[1788.76, 1796.9]",pass,play
407c5a9e_1,"[1800.16, 1802.66]",pass,play
407c5a9e_1,"[1834.41, 1836.91]",pass,play
407c5a9e_1,"[1893.62, 1896.12]",challenge_during_ball_transfer,challenge
407c5a9e_1,"[1902.44, 1907.06]",pass,play
407c5a9e_1,"[1914.74, 1917.24]",pass,play
407c5a9e_1,"[1917.43, 1921.99]",pass,play
407c5a9e_1,"[1922.28, 1924.78]",pass,play
407c5a9e_1,"[1925.62, 1928.12]",pass,play
407c5a9e_1,"[1930.66, 1934.73]",pass,play
407c5a9e_1,"[1943.6, 1946.1]",pass,play
407c5a9e_1,"[1949.07, 1953.31]",pass,play
407c5a9e_1,"[1953.98, 1956.48]",pass,play
407c5a9e_1,"[1956.8, 1959.3]",pass,play
407c5a9e_1,"[1966.08, 1968.58]",pass,play
407c5a9e_1,"[1973.55, 1976.05]",pass,play
407c5a9e_1,"[1979.89, 1982.39]",pass,play
407c5a9e_1,"[1988.16, 1990.66]",pass,play
407c5a9e_1,"[1997.19, 1999.69]",pass,play
407c5a9e_1,"[2002.23, 2004.73]",pass,play
407c5a9e_1,"[2005.07, 2007.57]",pass,play
407c5a9e_1,"[2010.63, 2013.13]",pass,play
407c5a9e_1,"[2013.39, 2015.89]",opponent_rounded,challenge
407c5a9e_1,"[2023.76, 2026.26]",opponent_dispossessed,challenge
407c5a9e_1,"[2046.02, 2047.95]",pass,throwin
407c5a9e_1,"[2047.95, 2050.83]",pass,play
407c5a9e_1,"[2051.07, 2053.57]",ball_action_forced,challenge
407c5a9e_1,"[2066.57, 2071.18]",pass,play
407c5a9e_1,"[2074.3, 2076.8]",challenge_during_ball_transfer,challenge
407c5a9e_1,"[2077.1, 2079.6]",pass,play
407c5a9e_1,"[2079.81, 2082.31]",pass,play
407c5a9e_1,"[2082.94, 2085.44]",pass,play
407c5a9e_1,"[2087.63, 2090.13]",pass,play
407c5a9e_1,"[2090.46, 2092.96]",pass,play
407c5a9e_1,"[2152.93, 2155.43]",cross,play
407c5a9e_1,"[2160.33, 2162.83]",opponent_dispossessed,challenge
407c5a9e_1,"[2275.11, 2277.61]",ball_action_forced,challenge
407c5a9e_1,"[2339.12, 2341.62]",pass,play
407c5a9e_1,"[2342.74, 2345.24]",pass,play
407c5a9e_1,"[2348.17, 2354.84]",pass,play
407c5a9e_1,"[2355.62, 2358.12]",pass,play
407c5a9e_1,"[2358.46, 2360.96]",pass,play
407c5a9e_1,"[2361.21, 2363.71]",pass,play
407c5a9e_1,"[2364.69, 2369.45]",pass,play
407c5a9e_1,"[2510.43, 2512.93]",opponent_dispossessed,challenge
407c5a9e_1,"[2513.41, 2515.91]",fouled,challenge
407c5a9e_1,"[2555.27, 2557.77]",pass,play
407c5a9e_1,"[2557.84, 2560.34]",pass,play
407c5a9e_1,"[2585.72, 2588.22]",pass,play
407c5a9e_1,"[2617.43, 2619.25]",ball_action_forced,challenge
407c5a9e_1,"[2619.25, 2621.01]",pass,play
407c5a9e_1,"[2626.45, 2631.37]",opponent_rounded,challenge
407c5a9e_1,"[2632.92, 2637.1]",pass,play
407c5a9e_1,"[2637.37, 2639.87]",pass,play
407c5a9e_1,"[2640.22, 2642.72]",pass,play
407c5a9e_1,"[2644.99, 2647.49]",pass,play
407c5a9e_1,"[2648.18, 2650.68]",fouled,challenge
407c5a9e_1,"[2672.58, 2676.51]",pass,play
407c5a9e_1,"[2677.85, 2680.35]",pass,play
407c5a9e_1,"[2697.84, 2701.65]",pass,play
407c5a9e_1,"[2706.63, 2709.13]",ball_action_forced,challenge
407c5a9e_1,"[2728.45, 2730.95]",pass,play
407c5a9e_1,"[2738.71, 2741.21]",pass,play
407c5a9e_1,"[2743.14, 2745.64]",pass,play
407c5a9e_1,"[2747.73, 2750.23]",pass,play
407c5a9e_1,"[2751.41, 2753.91]",pass,play
407c5a9e_1,"[2755.93, 2760.63]",pass,play
407c5a9e_1,"[2763.08, 2765.58]",pass,play
407c5a9e_1,"[2768.8, 2773.48]",pass,play
407c5a9e_1,"[2774.0, 2776.5]",pass,play
407c5a9e_1,"[2776.68, 2781.12]",pass,play
407c5a9e_1,"[2783.47, 2788.36]",pass,play
407c5a9e_1,"[2789.51, 2792.01]",pass,play
407c5a9e_1,"[2792.54, 2796.63]",pass,play
407c5a9e_1,"[2797.91, 2800.41]",pass,play
407c5a9e_1,"[2801.55, 2804.05]",pass,play
407c5a9e_1,"[2804.14, 2806.65]",pass,play
407c5a9e_1,"[2806.65, 2808.39]",ball_action_forced,challenge
407c5a9e_1,"[2808.39, 2810.87]",pass,play
407c5a9e_1,"[2844.24, 2846.74]",ball_action_forced,challenge
407c5a9e_1,"[2849.26, 2851.76]",pass,play
407c5a9e_1,"[2853.22, 2855.72]",pass,play
407c5a9e_1,"[2858.61, 2861.11]",pass,play
407c5a9e_1,"[2866.62, 2869.12]",pass,play
407c5a9e_1,"[2869.25, 2875.79]",pass,play
407c5a9e_1,"[2879.88, 2882.38]",pass,play
407c5a9e_1,"[2886.6, 2891.17]",pass,play
407c5a9e_1,"[2894.12, 2896.62]",opponent_dispossessed,challenge
407c5a9e_1,"[2951.28, 2953.49]",pass,play
407c5a9e_1,"[2953.49, 2956.17]",challenge_during_ball_transfer,challenge
407c5a9e_1,"[2965.44, 2969.99]",pass,play
407c5a9e_1,"[2972.57, 2976.95]",pass,play
407c5a9e_1,"[2977.05, 2979.55]",pass,play
407c5a9e_1,"[2980.34, 2982.84]",pass,play
407c5a9e_1,"[2984.02, 2986.52]",pass,play
407c5a9e_1,"[3002.43, 3009.66]",pass,play
407c5a9e_1,"[3028.92, 3031.42]",pass,play
407c5a9e_1,"[3036.35, 3038.85]",pass,play
407c5a9e_1,"[3082.64, 3085.14]",pass,play
407c5a9e_1,"[3085.34, 3087.84]",pass,play
407c5a9e_1,"[3088.05, 3092.63]",pass,play
407c5a9e_1,"[3093.07, 3095.57]",pass,play
407c5a9e_1,"[3097.51, 3100.01]",pass,play
407c5a9e_1,"[3100.84, 3103.34]",fouled,challenge
407c5a9e_1,"[3115.9, 3118.4]",pass,play
407c5a9e_1,"[3120.23, 3122.73]",pass,play
407c5a9e_1,"[3124.2, 3128.57]",pass,play
407c5a9e_1,"[3130.83, 3133.33]",pass,throwin
407c5a9e_1,"[3138.36, 3142.94]",pass,play
407c5a9e_1,"[3143.94, 3146.44]",pass,play
407c5a9e_1,"[3150.02, 3153.78]",pass,play
407c5a9e_1,"[3155.59, 3158.09]",pass,play
407c5a9e_1,"[3159.77, 3162.27]",pass,play
407c5a9e_1,"[3195.62, 3198.12]",pass,play
407c5a9e_1,"[3234.87, 3237.37]",pass,play
407c5a9e_1,"[3238.41, 3240.91]",ball_action_forced,challenge
407c5a9e_1,"[3241.26, 3243.76]",fouled,challenge
407c5a9e_1,"[3255.2, 3257.7]",pass,play
407c5a9e_1,"[3257.86, 3262.11]",pass,play
407c5a9e_1,"[3262.35, 3264.85]",opponent_dispossessed,challenge
407c5a9e_1,"[3267.99, 3270.49]",cross,play
407c5a9e_1,"[3272.53, 3275.03]",pass,play
407c5a9e_1,"[3307.98, 3310.48]",opponent_dispossessed,challenge
407c5a9e_1,"[3310.87, 3313.37]",pass,play
407c5a9e_1,"[3322.57, 3325.07]",pass,throwin
407c5a9e_1,"[3326.44, 3328.94]",pass,play
407c5a9e_1,"[3338.35, 3340.85]",pass,play
407c5a9e_1,"[3341.03, 3343.53]",pass,play
407c5a9e_1,"[3344.35, 3346.85]",pass,play
407c5a9e_1,"[3348.26, 3350.76]",fouled,challenge
407c5a9e_1,"[3437.73, 3440.23]",pass,play
407c5a9e_1,"[3441.09, 3445.22]",opponent_dispossessed,challenge
4ffd5986_0,"[221.4, 223.9]",pass,play
4ffd5986_0,"[223.91, 226.41]",opponent_dispossessed,challenge
4ffd5986_0,"[242.44, 244.94]",ball_action_forced,challenge
4ffd5986_0,"[265.05, 269.39]",pass,play
4ffd5986_0,"[296.03, 300.78]",pass,play
4ffd5986_0,"[304.13, 306.63]",pass,play
4ffd5986_0,"[308.36, 310.86]",pass,play
4ffd5986_0,"[312.24, 316.77]",pass,play
4ffd5986_0,"[325.7, 328.2]",pass,play
4ffd5986_0,"[330.93, 333.43]",pass,play
4ffd5986_0,"[333.59, 336.09]",pass,play
4ffd5986_0,"[337.51, 340.01]",opponent_dispossessed,challenge
4ffd5986_0,"[345.21, 347.71]",pass,play
4ffd5986_0,"[374.31, 376.81]",pass,play
4ffd5986_0,"[391.59, 394.09]",pass,play
4ffd5986_0,"[402.45, 404.95]",pass,play
4ffd5986_0,"[407.76, 410.26]",pass,play
4ffd5986_0,"[413.34, 415.07]",challenge_during_ball_transfer,challenge
4ffd5986_0,"[415.07, 417.51]",pass,play
4ffd5986_0,"[417.76, 420.26]",challenge_during_ball_transfer,challenge
4ffd5986_0,"[427.96, 434.73]",pass,play
4ffd5986_0,"[435.39, 437.89]",pass,play
4ffd5986_0,"[440.03, 444.46]",pass,play
4ffd5986_0,"[446.29, 448.79]",pass,play
4ffd5986_0,"[449.38, 453.28]",pass,play
4ffd5986_0,"[459.04, 461.54]",pass,play
4ffd5986_0,"[465.13, 467.63]",ball_action_forced,challenge
4ffd5986_0,"[482.43, 484.91]",pass,throwin
4ffd5986_0,"[484.91, 489.51]",pass,play
4ffd5986_0,"[502.24, 504.74]",pass,play
4ffd5986_0,"[506.06, 508.56]",pass,play
4ffd5986_0,"[509.83, 512.33]",pass,play
4ffd5986_0,"[516.63, 520.84]",pass,play
4ffd5986_0,"[524.14, 529.12]",pass,play
4ffd5986_0,"[530.37, 532.87]",pass,play
4ffd5986_0,"[534.1, 536.6]",pass,play
4ffd5986_0,"[539.54, 542.04]",cross,play
4ffd5986_0,"[566.86, 569.36]",pass,play
4ffd5986_0,"[572.87, 577.68]",pass,play
4ffd5986_0,"[581.04, 583.54]",pass,play
4ffd5986_0,"[586.16, 588.66]",pass,play
4ffd5986_0,"[590.93, 593.43]",pass,play
4ffd5986_0,"[597.21, 601.84]",pass,play
4ffd5986_0,"[601.96, 604.46]",pass,play
4ffd5986_0,"[608.74, 611.24]",pass,play
4ffd5986_0,"[618.47, 623.36]",pass,play
4ffd5986_0,"[626.55, 629.05]",pass,play
4ffd5986_0,"[630.93, 633.43]",pass,play
4ffd5986_0,"[637.67, 640.17]",pass,play
4ffd5986_0,"[640.73, 643.23]",pass,play
4ffd5986_0,"[643.63, 646.13]",pass,play
4ffd5986_0,"[646.92, 649.42]",pass,play
4ffd5986_0,"[651.32, 653.82]",pass,play
4ffd5986_0,"[655.7, 658.2]",pass,play
4ffd5986_0,"[661.21, 663.71]",pass,play
4ffd5986_0,"[665.21, 667.71]",pass,play
4ffd5986_0,"[677.85, 680.35]",pass,play
4ffd5986_0,"[681.28, 685.37]",pass,play
4ffd5986_0,"[687.45, 689.95]",pass,play
4ffd5986_0,"[693.72, 696.22]",cross,play
4ffd5986_0,"[698.42, 700.92]",cross,play
4ffd5986_0,"[701.79, 704.29]",fouled,challenge
4ffd5986_0,"[761.34, 763.84]",pass,play
4ffd5986_0,"[774.12, 776.62]",pass,play
4ffd5986_0,"[791.98, 794.48]",ball_action_forced,challenge
4ffd5986_0,"[806.71, 809.21]",pass,play
4ffd5986_0,"[818.95, 821.45]",pass,throwin
4ffd5986_0,"[822.01, 824.51]",pass,play
4ffd5986_0,"[826.3, 828.8]",pass,play
4ffd5986_0,"[830.52, 833.02]",opponent_dispossessed,challenge
4ffd5986_0,"[866.68, 871.03]",pass,play
4ffd5986_0,"[873.4, 875.9]",challenge_during_ball_transfer,challenge
4ffd5986_0,"[893.63, 896.13]",pass,play
4ffd5986_0,"[896.35, 898.85]",pass,play
4ffd5986_0,"[902.68, 905.18]",fouled,challenge
4ffd5986_0,"[915.94, 918.44]",pass,play
4ffd5986_0,"[920.13, 922.63]",pass,play
4ffd5986_0,"[923.3, 925.8]",pass,play
4ffd5986_0,"[928.25, 930.75]",pass,play
4ffd5986_0,"[963.3, 965.8]",ball_action_forced,challenge
4ffd5986_0,"[1209.13, 1211.63]",pass,play
4ffd5986_0,"[1212.3, 1216.51]",pass,play
4ffd5986_0,"[1219.16, 1224.05]",pass,play
4ffd5986_0,"[1288.41, 1290.91]",opponent_dispossessed,challenge
4ffd5986_0,"[1308.8, 1311.3]",pass,play
4ffd5986_0,"[1311.58, 1314.08]",pass,play
4ffd5986_0,"[1317.04, 1319.54]",pass,play
4ffd5986_0,"[1328.67, 1331.17]",pass,play
4ffd5986_0,"[1379.17, 1381.67]",pass,play
4ffd5986_0,"[1387.25, 1389.75]",pass,play
4ffd5986_0,"[1395.46, 1397.96]",pass,play
4ffd5986_0,"[1398.48, 1402.93]",pass,play
4ffd5986_0,"[1403.37, 1405.87]",pass,play
4ffd5986_0,"[1445.89, 1448.39]",ball_action_forced,challenge
4ffd5986_0,"[1478.45, 1480.95]",ball_action_forced,challenge
4ffd5986_0,"[1496.72, 1499.22]",ball_action_forced,challenge
4ffd5986_0,"[1499.41, 1501.91]",opponent_dispossessed,challenge
4ffd5986_0,"[1510.88, 1513.38]",pass,throwin
4ffd5986_0,"[1519.01, 1521.51]",pass,play
4ffd5986_0,"[1522.43, 1524.93]",pass,play
4ffd5986_0,"[1525.07, 1527.57]",pass,play
4ffd5986_0,"[1533.2, 1535.7]",pass,play
4ffd5986_0,"[1537.19, 1539.69]",cross,play
4ffd5986_0,"[1572.99, 1575.49]",pass,play
4ffd5986_0,"[1577.82, 1580.32]",pass,play
4ffd5986_0,"[1580.76, 1583.26]",pass,play
4ffd5986_0,"[1584.54, 1587.04]",pass,play
4ffd5986_0,"[1587.86, 1590.36]",pass,play
4ffd5986_0,"[1593.01, 1595.51]",pass,play
4ffd5986_0,"[1595.88, 1598.38]",pass,play
4ffd5986_0,"[1598.69, 1601.19]",pass,play
4ffd5986_0,"[1601.54, 1604.04]",opponent_dispossessed,challenge
4ffd5986_0,"[1607.66, 1610.16]",pass,play
4ffd5986_0,"[1611.28, 1613.78]",opponent_dispossessed,challenge
4ffd5986_0,"[1627.64, 1630.14]",pass,throwin
4ffd5986_0,"[1630.23, 1632.73]",ball_action_forced,challenge
4ffd5986_0,"[1641.02, 1645.03]",pass,play
4ffd5986_0,"[1645.12, 1647.62]",pass,play
4ffd5986_0,"[1649.93, 1652.43]",pass,play
4ffd5986_0,"[1654.3, 1656.8]",ball_action_forced,challenge
4ffd5986_0,"[1665.76, 1668.26]",pass,throwin
4ffd5986_0,"[1669.51, 1672.01]",pass,play
4ffd5986_0,"[1673.33, 1675.83]",pass,play
4ffd5986_0,"[1678.68, 1683.45]",ball_action_forced,challenge
4ffd5986_0,"[1695.75, 1698.25]",pass,play
4ffd5986_0,"[1709.96, 1712.46]",pass,play
4ffd5986_0,"[1718.83, 1721.33]",opponent_dispossessed,challenge
4ffd5986_0,"[1738.2, 1740.7]",pass,throwin
4ffd5986_0,"[1741.29, 1743.79]",pass,play
4ffd5986_0,"[1744.63, 1746.67]",ball_action_forced,challenge
4ffd5986_0,"[1746.67, 1748.65]",pass,play
4ffd5986_0,"[1750.44, 1752.94]",challenge_during_ball_transfer,challenge
4ffd5986_0,"[1758.49, 1760.99]",pass,play
4ffd5986_0,"[1762.9, 1765.4]",pass,play
4ffd5986_0,"[1766.02, 1768.52]",pass,play
4ffd5986_0,"[1890.74, 1893.24]",pass,play
4ffd5986_0,"[1893.45, 1895.95]",ball_action_forced,challenge
4ffd5986_0,"[1914.49, 1916.99]",pass,play
4ffd5986_0,"[1917.85, 1919.83]",opponent_dispossessed,challenge
4ffd5986_0,"[1919.83, 1922.17]",pass,play
4ffd5986_0,"[1922.62, 1927.35]",cross,play
4ffd5986_0,"[1930.18, 1932.68]",ball_action_forced,challenge
4ffd5986_0,"[1959.97, 1962.47]",pass,play
4ffd5986_0,"[1964.9, 1969.35]",pass,play
4ffd5986_0,"[1973.03, 1976.71]",possession_retained,challenge
4ffd5986_0,"[1980.02, 1982.52]",pass,play
4ffd5986_0,"[2003.55, 2006.05]",ball_action_forced,challenge
4ffd5986_0,"[2018.0, 2020.33]",pass,throwin
4ffd5986_0,"[2020.33, 2022.79]",ball_action_forced,challenge
